instance,profile,policy,stream,K,decision,margin_sign,gamma_slope,gamma_delivery_route,gamma_best_found,gamma_lower_bound_l2,gamma_slope_over_delivery,gamma_slope_over_best,gamma_best_over_lower_bound,delta,R,chi,kappa,R_over_delta,zeta,B_align,B_kappa,nu,decision_slack_norm,D_align,best_search_starts,best_search_spread
CON8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,88617.86300219706,119862.05983033338,nan,43503.485972957074,0.7393320549274477,nan,nan,66704.36153684881,137740.81265635026,2.307042477295242,-0.8472477772771414,2.064944622553047,0.9579590404207272,2.3070424772952407,3.6184387747218314,0.826836386182475,-0.17316361381779288,0.8922852875304164,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,72112.52638981357,94962.90743643999,nan,43166.73005413759,0.7593757219162598,nan,nan,66974.85951566132,124158.87772708782,2.6504928728963266,-0.8839396853209374,1.8538131863950333,0.9746370413232646,2.6504928728963266,4.1511949174656,1.124236379771259,0.12423637977093144,0.8846636665550232,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,65368.69778720218,102869.69409209136,nan,42619.51261268204,0.6354514647305415,nan,nan,60395.95104927901,110682.89718594243,2.617137162379194,-0.8695331198231319,1.8326211486533706,0.8124193447506602,2.6171371623791937,3.9152983301623707,1.7695278798941705,0.7695278798938031,0.8350647674263503,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,64680.90064168846,91138.85159747572,nan,35495.767206601886,0.7096962437858931,nan,nan,57832.84500281645,105500.83008062687,2.525222646299558,-0.843365622169363,1.8242372491875334,0.9543236855732774,2.525222646299556,3.573316252397166,1.4423464881403707,0.44234648814000443,0.9007788058025076,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,64680.90064168846,91138.85159747572,nan,35227.401101286865,0.7096962437858931,nan,nan,57832.84500281645,105500.83008062685,2.5252226462995577,-0.8433656221693631,1.8242372491875332,0.9543236855732773,2.525222646299557,3.5733162523971673,1.4423464881403707,0.44234648814000443,0.9007788058025076,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,51519.0626884256,76736.00480546524,nan,30909.90035092068,0.6713805705552752,nan,nan,49826.05331913164,95052.513120637,2.8121351375501136,-0.9357295838825247,1.9076869787746125,0.8227060890826864,2.812135137550115,5.578397299523304,1.4595626090961085,0.45956260909565744,0.8894174875757233,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,61568.038488772705,93835.93425929162,nan,41754.25783949783,0.6561243192681938,nan,nan,61568.038488772756,115549.20899389348,2.8767726214789935,-0.9632292743751565,1.8767726214789913,0.8489000242164424,3.021075370308347,7.375031807771822,1.0434087655578468,0.04340876555746955,0.8923321001284295,nan,nan
CON8-0,moderate,SAA,search_sampled,7,ambiguous,1.0,50980.358547040436,68381.40053294449,nan,31190.680739049327,0.7455296052686043,nan,nan,50980.35854704044,80365.95173168261,2.5764100924776274,-0.8380607938630135,1.576410092477627,0.8020508674523492,2.806397434336042,3.514301313768497,0.9918433296761281,-0.008156670324292487,0.8901413483038181,nan,nan
CON8-0,moderate,SAA,search_sampled,7,ambiguous,-1.0,81526.92583850447,109684.27464069036,nan,44083.0507688497,0.7432872771012504,nan,nan,61752.70367769229,125648.06900318035,2.298636563975099,-0.8347734085168923,2.0346974548511922,0.9640809544597561,2.2986365639750983,3.479165001880424,0.09399492691147875,-0.9060050730887997,0.8846070517959818,nan,nan
CON8-0,moderate,SAA,search_sampled,8,ambiguous,-1.0,62519.857682599795,97294.96196433138,nan,41261.173678627325,0.6425806272016403,nan,nan,58001.35880948792,104105.8048470757,2.5928907976654023,-0.8523492443907974,1.7948856196459655,0.8478893343506542,2.5928907976654023,3.6804181259100393,0.01474773686222607,-0.9852522631381312,0.7986725384879331,nan,nan
CON8-0,moderate,SAA,search_sampled,6,ambiguous,1.0,57137.76486497399,81014.65825509226,nan,30990.870685318267,0.7052768732920321,nan,nan,52555.70915094745,93652.62555713911,2.5588738910876385,-0.8399254377665053,1.7819686399465278,0.9645558879992652,2.5588738910876385,3.534710389672172,0.3755386119403813,-0.6244613880600027,0.8946849538314569,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,88873.09213768881,119273.31198259033,nan,43585.589280987624,0.7451213574974855,nan,nan,72019.10838444579,140789.91508840155,2.394527053735767,-0.8437308249540386,1.9548966690458005,0.971004217241067,2.3945270537357666,3.577489255467115,1.1653471755587228,0.16534717555845088,0.8830890141390603,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,39818.143336002984,46258.63850564595,nan,25000.47959747885,0.860772055172854,nan,nan,39818.14333600299,67269.81465056987,2.6894262015915116,-0.9155056455009859,1.689426201591511,0.9560540994928987,3.083356089096007,4.865205080607321,5.511515267817976,4.511515267817502,0.9221312949361411,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,64930.62031070537,101048.12057732337,nan,42509.25088063179,0.6425712812839462,nan,nan,61728.603423462395,111944.65169800117,2.674751208141921,-0.8774031768489353,1.8134972361200736,0.8144565000638303,2.674751208141919,4.039014289039817,1.0668026053840354,0.0668026053836758,0.839538894467832,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,62558.26584818137,88538.83115970105,nan,36587.147961212955,0.7065630416482742,nan,nan,58951.32245658305,105369.05108016786,2.6266772473445705,-0.8584166415140421,1.787390794460479,0.9428255816246957,2.626677247344569,3.758451002136046,1.3389583245929182,0.3389583245925424,0.9026875059794055,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,61393.21371190111,90237.47763238136,nan,41179.58884502953,0.6803516157888527,nan,nan,61393.21371190115,113834.1304597765,2.8541810010787843,-0.9682609617964404,1.8541810010787823,0.8289406580617908,3.1006767598197453,7.938128352649421,1.402642486340583,0.40264248634019983,0.8981766053020581,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,66193.1143998985,91687.45589575775,nan,38163.429544339306,0.7219429719497884,nan,nan,62746.24687987569,99578.10963502775,2.452284621845083,-0.7579330684675232,1.5869970649505887,0.8162527682823723,2.452284621845082,2.8744004044436604,1.8679633163393419,0.8679633163389773,0.865165231727082,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,84317.62637454139,119640.19504757943,nan,41082.98843195484,0.7047600210030526,nan,nan,64015.62018132478,129641.0526973071,2.296751950990689,-0.8311394727358086,2.0251471801741157,0.8522119522979769,2.2967519509906893,3.4415249889941277,1.7762225728054468,0.7762225728051533,0.8912495979335332,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,67712.20869583331,96848.82208594379,nan,42012.94461588396,0.699153662764689,nan,nan,61490.809446452295,118323.90011793654,2.655572946558658,-0.9068874227981798,1.9242534158047782,0.8717775124941843,2.6555729465586557,4.634584706106205,1.5753570455928998,0.5753570455925467,0.8915699379258623,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,62423.46547161992,109795.85126081567,nan,44462.89096233707,0.5685412040144893,nan,nan,61447.51431713029,109627.57633021729,2.7405574066554315,-0.8830692792584909,1.7840848006386385,0.758269833548103,2.7405574066554315,4.135715775832769,3.085879870373413,2.0858798703730117,0.8125064470223506,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,60133.28670486872,95861.26125962967,nan,35356.595471244866,0.6272949668584511,nan,nan,54935.96961065389,104596.70821313545,2.6529845043522746,-0.8999478870553852,1.9039749176075471,0.8797943569762554,2.6529845043522737,4.470971129381846,2.831241423022073,1.8312414230216616,0.9007475895669154,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,66420.25014695214,96398.01011522999,nan,37409.86375597249,0.6890209670049855,nan,nan,51154.904064065915,107192.35696089531,2.384020847175737,-0.8840637118052257,2.0954463491251714,0.8096264616428892,2.3840208471757367,4.1534147594858135,2.7531221854998504,1.7531221854994743,0.9104416640954113,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,60161.3075380342,88776.86058345035,nan,32253.273703571675,0.677668788270368,nan,nan,57005.63781101564,101019.13092222501,2.626684412291685,-0.8539421191778472,1.7720901791700383,0.8155008340774161,2.6266844122916853,3.7004326165415358,2.529115242226123,1.5291152422257164,0.8472460905565852,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,61611.66996807949,98713.19258892334,nan,38400.10034307848,0.6241482860822087,nan,nan,59173.062431821825,102952.29934346215,2.6314067101131946,-0.8457505403301602,1.7398507887280974,0.7766203333603078,2.6314067101131906,3.6008345925482703,2.677038657599315,1.6770386575989147,0.8220146855319904,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,61611.66996807954,98713.19258892334,nan,38807.27406487711,0.6241482860822093,nan,nan,59173.062431821825,102952.29934346212,2.631406710113192,-0.8457505403301604,1.7398507887280967,0.7766203333603074,2.631406710113193,3.6008345925482725,2.106295058371829,1.1062950583714368,0.8220146855319905,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,83129.86050068833,121482.10655468023,nan,44388.72657818064,0.6842971599547527,nan,nan,66970.84998372487,135746.5814235504,2.438563353605011,-0.8800760567687682,2.026950254574032,0.8939482576628723,2.438563353605012,4.083777271864311,1.6523523285385724,0.6523523285382768,0.8817482775363087,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,83129.86050068833,121482.10655468023,nan,42195.899882515434,0.6842971599547527,nan,nan,66970.84998372487,135746.58142355044,2.4385633536050118,-0.8800760567687681,2.0269502545740323,0.8939482576628726,2.438563353605012,4.083777271864309,1.392986268464653,0.392986268464361,0.8817482775363087,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,38917.85494789954,51090.07420385793,nan,24427.253750148368,0.7617498223355637,nan,nan,38917.85494789953,66774.96631193321,2.715792568766361,-0.9275336877313477,1.7157925687663622,0.8647545731208751,3.113112098747249,5.253477992448053,4.770727819339707,3.7707278193392098,0.9083776916185361,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,38917.85494789954,51090.074203857934,nan,24708.669956626894,0.7617498223355635,nan,nan,38917.85494789953,66774.96631193323,2.7157925687663615,-0.9275336877313475,1.7157925687663627,0.8647545731208753,3.1131120987472483,5.253477992448046,4.770727819339707,3.7707278193392098,0.9083776916185361,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,69909.29654788501,98246.40454645,nan,43903.44563114457,0.711571042936564,nan,nan,67381.56888541149,124165.22245319354,2.7399330389114027,-0.9006193229969306,1.842717890174802,0.9166545367026456,2.739933038911402,4.486049097134915,1.0037221857522092,0.0037221857518741383,0.8726941100501399,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,69854.6406087083,113485.71896608129,nan,43874.95080154864,0.6155368379838746,nan,nan,67599.12376213491,117138.52324265061,2.6446009226444374,-0.84684406784738,1.7328408524174508,0.8117509244073755,2.6446009226444374,3.6136666390705092,2.0032196084648217,1.0032196084644722,0.7827486203570584,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,55602.59049519356,77712.09736871089,nan,29795.277709134585,0.715494657561266,nan,nan,55602.590495193566,90499.40741296741,2.6276113506040772,-0.8669902093240299,1.627611350604077,0.7321880507792926,2.8896274595212064,3.8776909478996067,1.7887251164511604,0.7887251164507353,0.851520071201901,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,67136.16145674803,99144.31847403136,nan,42934.496830657175,0.6771559126137202,nan,nan,67136.16145674804,116998.10106100648,2.742698696534529,-0.938710265301295,1.7426986965345288,0.811465192436606,3.135341279813728,5.712433101978357,1.6718537887918579,0.6718537887915007,0.8637265805030212,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,30447.93711994144,44200.94699874095,nan,20621.626465645226,0.6888525967737466,nan,nan,25653.196826308864,48178.314704280485,2.4248444562845095,-0.8302101696863865,1.8780628017039493,0.796568214151381,2.424844456284509,3.4320938945461075,11.94693102447138,10.946931024470832,0.8552350839991957,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,66821.4621661526,93475.74467175237,nan,37871.64579394455,0.7148534884723472,nan,nan,63521.55283194121,102605.26899794403,2.4861297021128976,-0.7746447927904421,1.615282757167579,0.8104507194336693,2.486129702112897,2.979073367717023,2.527504955930975,1.5275049559306038,0.8747442448597895,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,38896.476008843994,56420.73889204105,nan,26293.84569561183,0.6894003299614868,nan,nan,36661.53332770066,65296.172486221396,2.6212581774950423,-0.8552559627653947,1.7810540520105587,0.9194914341231909,2.6212581774950414,3.717189116200559,8.370982757685365,7.370982757684918,0.7764521034155114,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,60133.28670486872,95861.26125962967,nan,35247.20185742697,0.6272949668584511,nan,nan,54935.96961065389,104596.70821313545,2.6529845043522746,-0.8999478870553852,1.9039749176075471,0.8797943569762554,2.6529845043522737,4.470971129381846,2.831241423022073,1.8312414230216616,0.9007475895669154,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,65331.49622977415,99773.47035565392,nan,42332.520422114714,0.654798274500151,nan,nan,65331.4962297742,114158.35178128401,2.7473708451400443,-0.9188036960283932,1.747370845140042,0.7902763719086625,2.993490478264462,4.963029623716401,2.161288528763694,1.161288528763321,0.8707409056627479,nan,nan
CON8-0,moderate,SAA,search_sampled,6,certified_infeasible,-1.0,68050.87747016086,95155.55032201367,nan,38317.69373217531,0.7151540529151634,nan,nan,65069.574101423925,113375.77945451876,2.622234425032769,-0.8442907169389924,1.7423777705660095,0.963809623838814,2.6222344250327674,3.583915366265856,2.1484771623548893,1.1484771623545296,0.9008307085518279,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,77403.34533284021,125066.32178937492,nan,50242.76139966825,0.618898391072824,nan,nan,73044.52019647883,128521.95151469843,2.6041054278006497,-0.8448238699839027,1.759501618588138,0.8286021313626409,2.6041054278006484,3.5900668824377377,2.9359028573039354,1.9359028573036026,0.7711690883729274,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,59986.92402068851,87471.14772476927,nan,35067.25775883582,0.6857909788658457,nan,nan,59986.92402068855,104686.68765333669,2.7451584551531933,-0.8894753487389424,1.7451584551531911,0.849930850707335,2.8298690111025935,4.253881828867817,1.0281817313407937,0.028181731340407596,0.883544311358931,nan,nan
CON8-0,moderate,SAA,search_sampled,6,ambiguous,-1.0,59815.56894222944,82673.01157140435,nan,35080.569776915385,0.7235198985169056,nan,nan,56613.32427391132,90801.2419683877,2.464484896644111,-0.7656783989997386,1.603884653179268,0.8450973233877522,2.4644848966441124,2.9215198056217875,0.5740078616239435,-0.4259921383764373,0.8669521985265276,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,29062.437211333774,38989.708685917954,nan,15404.419348501428,0.745387390437989,nan,nan,20806.808006519186,37026.28401204909,1.9899601536520315,-0.6225631011638182,1.7795273547219745,0.7717525937396333,1.9899601536520306,2.3019337489634473,14.138494548891604,13.138494548891053,0.823581035389497,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,71700.7376867993,109034.5273582022,nan,46050.17993489771,0.657596629471752,nan,nan,67936.2752537822,120029.81840641245,2.6215363987085,-0.8511683960513248,1.7668001072774455,0.8264880481199941,2.621536398708499,3.6657886038807503,2.1202677365948213,1.1202677365944782,0.8058500480953646,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,30447.93711994144,44200.94699874095,nan,20621.626465645226,0.6888525967737466,nan,nan,25653.196826308864,48178.314704280485,2.4248444562845095,-0.8302101696863865,1.8780628017039493,0.796568214151381,2.424844456284509,3.4320938945461075,11.94693102447138,10.946931024470832,0.8552350839991957,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,53490.690069791955,75998.84169609257,nan,34556.29759409544,0.7038355963857031,nan,nan,53490.69006979197,89397.72985883705,2.6712764359965333,-0.8672826087180607,1.6712764359965326,0.7865579258644961,2.8248471644664646,3.881960210017548,1.0257807459601613,0.025780745959731743,0.9056957630677024,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,22966.744495049574,32902.76398773234,nan,17635.585596782763,0.6980186984781166,nan,nan,22966.744495049577,41535.07165156763,2.8084875573253503,-0.9114004382074173,1.8084875573253496,0.8541094874402788,2.8455583209612856,4.751155130857569,19.149009611209355,18.14900961120868,0.8497933400621105,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,48313.96566853809,64142.15826832192,nan,26454.333305601962,0.7532326160031796,nan,nan,44269.41286037206,65881.80729539944,2.279904343010734,-0.679905303829137,1.4882015151904986,0.8422957186091301,2.2799043430107333,2.4996301751610024,4.407005246597178,3.407005246596783,0.7941440876399951,nan,nan
CON8-0,moderate,SAA,search_sampled,6,ambiguous,1.0,46528.9140045273,66389.11713350298,nan,30032.416140680376,0.7008515252727572,nan,nan,46528.91400452731,83113.4954411599,2.7862762804451635,-0.9355067424207445,1.786276280445163,0.7990361270673423,3.024568795426029,5.568751532479468,0.7913341699597839,-0.20866583004067976,0.9079766940371532,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,31610.018626633828,40858.52291776414,nan,21173.24297247649,0.7736456525913882,nan,nan,31610.018626633824,56731.60506990203,2.7947349459041875,-0.929585738782996,1.794734945904188,0.9578571018340316,2.9718554029465047,5.329478129093715,11.114955289386426,10.11495528938589,0.8949794054166493,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,31610.018626633828,40858.52291776414,nan,21173.24297247649,0.7736456525913882,nan,nan,31610.018626633824,56731.60506990203,2.7947349459041875,-0.929585738782996,1.794734945904188,0.9578571018340316,2.9718554029465047,5.329478129093715,11.114955289386426,10.11495528938589,0.8949794054166493,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,31610.018626633828,40858.52291776414,nan,21173.24297247649,0.7736456525913882,nan,nan,31610.018626633824,56731.60506990203,2.7947349459041875,-0.929585738782996,1.794734945904188,0.9578571018340316,2.9718554029465047,5.329478129093715,11.114955289386426,10.11495528938589,0.8949794054166493,nan,nan
CON8-0,moderate,SAA,search_sampled,8,ambiguous,-1.0,65581.80827177702,96945.06441812262,nan,41953.41275922288,0.6764842404861753,nan,nan,65581.80827177704,118496.13582288526,2.806844595254624,-0.9490339115351766,1.8068445952546228,0.8936289969725484,3.0713544286843,6.264325932756737,0.6893750439329541,-0.3106249560673967,0.8596963560380311,nan,nan
CON8-0,moderate,SAA,search_sampled,8,ambiguous,-1.0,65581.80827177703,96945.06441812262,nan,43361.43782653214,0.6764842404861754,nan,nan,65581.80827177706,118496.13582288525,2.8068445952546237,-0.9490339115351765,1.8068445952546222,0.8936289969725483,3.0713544286843,6.26432593275673,0.689375043932954,-0.3106249560673968,0.8596963560380311,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,58222.472344662885,74662.87327097614,nan,28125.822534555762,0.7798048721397899,nan,nan,53765.05005450135,76819.03798878925,2.2428468387646703,-0.6539654051581998,1.4287913414182298,0.9334335407205967,2.2428468387646703,2.404114999346239,2.766550370526578,1.766550370526235,0.7571542802649086,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,66971.81069091706,94234.34978193456,nan,41059.34697599035,0.710694251574876,nan,nan,66971.8106909171,115090.26014943735,2.718488106594471,-0.8844393528446015,1.718488106594469,0.8708341422993664,2.8444342435824415,4.160159820380621,1.463757452375912,0.46375745237555704,0.8621260278191039,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,66193.1143998985,91687.45589575775,nan,38163.429544339306,0.7219429719497884,nan,nan,62746.24687987569,99578.10963502775,2.452284621845083,-0.7579330684675232,1.5869970649505887,0.8162527682823723,2.452284621845082,2.8744004044436604,1.8679633163393419,0.8679633163389773,0.865165231727082,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,28037.58586661561,37906.179909937004,nan,19819.94519078305,0.739657383920811,nan,nan,27449.31469648756,50835.02016116036,2.792121091668637,-0.9142836027956748,1.8519595379066152,0.9748775388557682,2.792121091668635,4.830399419611358,15.35841867330028,14.358418673299719,0.8696911144154976,nan,nan
CON8-0,moderate,SAA,search_sampled,8,certified_infeasible,-1.0,66028.32428484,96499.99799061801,nan,42826.47454543847,0.6842313539867582,nan,nan,66028.32428484008,121381.83541171979,2.8383297884115617,-0.9606963316478428,1.8383297884115577,0.8476444943160241,3.0834965876893716,7.133430832433597,2.2498765011478574,1.2498765011474868,0.9005423757488176,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,28037.58586661561,37906.179909937004,nan,19819.94519078305,0.739657383920811,nan,nan,27449.31469648756,50835.02016116036,2.792121091668637,-0.9142836027956748,1.8519595379066152,0.9748775388557682,2.792121091668635,4.830399419611358,15.35841867330028,14.358418673299719,0.8696911144154976,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,81660.16083543371,109927.87036346667,nan,46875.11278443172,0.7428522044994749,nan,nan,65156.364158004864,131448.48296630476,2.4075980883814214,-0.8672612312938335,2.017431215890758,0.945614103074833,2.407598088381422,3.881647604843743,1.7770695823350562,0.7770695823347542,0.8919936056748837,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,89334.92078032796,122080.11813723079,nan,48618.48791847309,0.7317728893406392,nan,nan,60518.399786058515,135257.44662640226,2.1914817263214244,-0.8537179062289664,2.234980553097196,0.9422478934785241,2.191481726321423,3.6975956217490045,2.305065994094128,1.3050659940938407,0.8953376564948095,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,28037.58586661561,37906.179909937004,nan,19819.94519078305,0.739657383920811,nan,nan,27449.31469648756,50835.02016116036,2.792121091668637,-0.9142836027956748,1.8519595379066152,0.9748775388557682,2.792121091668635,4.830399419611358,15.35841867330028,14.358418673299719,0.8696911144154976,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,66193.11439989852,91687.45589575777,nan,36658.12293200018,0.7219429719497885,nan,nan,62746.24687987569,99578.10963502775,2.4522846218450827,-0.7579330684675232,1.5869970649505887,0.8162527682823723,2.452284621845082,2.8744004044436604,1.8385815003471178,0.8385815003467536,0.8651652317270819,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,28037.58586661561,37906.179909937004,nan,19819.94519078305,0.739657383920811,nan,nan,27449.31469648756,50835.02016116036,2.792121091668637,-0.9142836027956748,1.8519595379066152,0.9748775388557682,2.792121091668635,4.830399419611358,15.35841867330028,14.358418673299719,0.8696911144154976,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,28037.58586661561,37906.179909937004,nan,19819.94519078305,0.739657383920811,nan,nan,27449.31469648756,50835.02016116036,2.792121091668637,-0.9142836027956748,1.8519595379066152,0.9748775388557682,2.792121091668635,4.830399419611358,15.35841867330028,14.358418673299719,0.8696911144154976,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,31610.018626633828,40858.52291776414,nan,21173.24297247649,0.7736456525913882,nan,nan,31610.018626633824,56731.60506990203,2.7947349459041875,-0.929585738782996,1.794734945904188,0.9578571018340316,2.9718554029465047,5.329478129093715,11.114955289386426,10.11495528938589,0.8949794054166493,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,52212.7026925465,68534.87734991366,nan,28561.969803087166,0.7618413384759969,nan,nan,48633.68193978512,86000.06482732008,2.5785630665375323,-0.8410137697453675,1.7683231332104248,0.9754071468134334,2.5785630665375336,3.5467880937612617,3.988623587220377,2.9886235872200086,0.871874988553611,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,89334.92078032796,122080.11813723079,nan,48618.48791847309,0.7317728893406392,nan,nan,60518.399786058515,135257.44662640226,2.1914817263214244,-0.8537179062289664,2.234980553097196,0.9422478934785241,2.191481726321423,3.6975956217490045,2.305065994094128,1.3050659940938407,0.8953376564948095,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,58222.472344662885,74662.87327097614,nan,28125.822534555762,0.7798048721397899,nan,nan,53765.05005450135,76819.03798878925,2.2428468387646703,-0.6539654051581998,1.4287913414182298,0.9334335407205967,2.2428468387646703,2.404114999346239,2.766550370526578,1.766550370526235,0.7571542802649086,nan,nan
CON8-0,moderate,SAA,search_sampled,8,ambiguous,-1.0,65581.80827177703,96945.06441812262,nan,43361.43782653214,0.6764842404861754,nan,nan,65581.80827177706,118496.13582288525,2.8068445952546237,-0.9490339115351765,1.8068445952546222,0.8936289969725483,3.0713544286843,6.26432593275673,0.689375043932954,-0.3106249560673968,0.8596963560380311,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,64518.79209484477,88131.91352713305,nan,35004.25440957624,0.7320707052954372,nan,nan,64518.792094844786,114324.23270719803,2.7719524652466774,-0.9222506831547422,1.771952465246677,0.854666625493638,2.9693769966659915,5.071853575521847,2.610369539002022,1.6103695390016386,0.8754480065693037,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,35598.271006909505,47141.871386292245,nan,24560.526509074967,0.7551306293127059,nan,nan,35598.27100690951,64667.99971990331,2.816605073525944,-0.9093472736291053,1.8166050735259434,0.9824847376063652,2.821965901988639,4.697043289883725,10.598329166348615,9.59832916634815,0.8706132071887696,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,60256.508051728626,81867.45551556136,nan,32694.213824063252,0.7360251723015268,nan,nan,44506.98963418527,91337.24774441306,2.254432620987257,-0.8231584167404743,2.0522000812712355,0.985220560865923,2.254432620987257,3.3629685090921466,3.861309889916081,2.8613098899157663,0.8730161561240577,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,62246.166490621144,83328.44999069828,nan,27928.05723890844,0.7469977720402756,nan,nan,38196.84061843554,87923.32564823335,2.026151542772869,-0.7912897891460314,2.301848116877958,0.9831775007585121,2.0261515427728685,3.0955879640800443,3.5121484295836005,2.5121484295832923,0.8769518579862239,nan,nan
CON8-0,moderate,SAA,search_sampled,4,certified_feasible,1.0,44208.284598984465,52043.04024773285,nan,26779.948981836606,0.849456226779724,nan,nan,44208.28459898447,74680.53153247936,2.689288155148071,-0.8931503890903255,1.6892881551480712,0.9982562681450197,2.941058235003534,4.326418483271905,6.778706089146566,5.778706089146163,0.8218779039660314,nan,nan
CON8-0,moderate,SAA,search_sampled,5,certified_feasible,1.0,58222.472344662885,74662.87327097614,nan,28125.822534555762,0.7798048721397899,nan,nan,53765.05005450135,76819.03798878925,2.2428468387646703,-0.6539654051581998,1.4287913414182298,0.9334335407205967,2.2428468387646703,2.404114999346239,2.766550370526578,1.766550370526235,0.7571542802649086,nan,nan
CON8-0,moderate,SAA,search_sampled,7,certified_infeasible,-1.0,60274.97086267678,86880.7390643588,nan,34102.881256107365,0.6937667831995166,nan,nan,57656.4611404169,106381.87720345966,2.7215000852941382,-0.8973763030932854,1.8450989724183138,0.8152803747445428,2.7215000852941365,4.414598079694618,2.3924132542038947,1.392413254203491,0.8801357533500157,nan,nan
